"","unique.date","crime_frequency","year","month","day","binary"
"1941",2011-04-25,514,2011,4,25,0
"1942",2011-04-26,611,2011,4,26,0
"1943",2011-04-27,632,2011,4,27,0
"1944",2011-04-28,582,2011,4,28,0
"1945",2011-04-29,540,2011,4,29,0
"1946",2011-04-30,516,2011,4,30,0
"1947",2011-05-01,492,2011,5,1,0
"1948",2011-05-02,560,2011,5,2,0
"1949",2011-05-03,740,2011,5,3,0
"1950",2011-05-04,520,2011,5,4,0
"1951",2011-05-05,566,2011,5,5,0
"1952",2011-05-06,576,2011,5,6,0
"1953",2011-05-07,565,2011,5,7,0
"1954",2011-05-08,421,2011,5,8,0
"1955",2011-05-09,532,2011,5,9,0
"1956",2011-05-10,579,2011,5,10,0
"1957",2011-05-11,675,2011,5,11,0
"1958",2011-05-12,578,2011,5,12,0
"1959",2011-05-13,608,2011,5,13,0
"1960",2011-05-14,533,2011,5,14,0
"1961",2011-05-15,460,2011,5,15,0
"1962",2011-05-16,594,2011,5,16,0
"1963",2011-05-17,523,2011,5,17,0
"1964",2011-05-18,606,2011,5,18,0
"1965",2011-05-19,518,2011,5,19,0
"1966",2011-05-20,573,2011,5,20,0
"1967",2011-05-21,565,2011,5,21,0
"1968",2011-05-22,502,2011,5,22,0
"1969",2011-05-23,513,2011,5,23,0
"1970",2011-05-24,605,2011,5,24,0
"1971",2011-05-25,641,2011,5,25,0
"1972",2011-05-26,614,2011,5,26,0
"1973",2011-05-27,598,2011,5,27,0
"1974",2011-05-28,581,2011,5,28,0
"1975",2011-05-29,515,2011,5,29,0
"1976",2011-05-30,481,2011,5,30,0
"1977",2011-05-31,593,2011,5,31,0
"1978",2011-06-01,616,2011,6,1,0
"1979",2011-06-02,628,2011,6,2,0
"1980",2011-06-03,619,2011,6,3,0
"1981",2011-06-04,568,2011,6,4,0
"1982",2011-06-05,470,2011,6,5,0
"1983",2011-06-06,532,2011,6,6,0
"1984",2011-06-07,604,2011,6,7,0
"1985",2011-06-08,591,2011,6,8,0
"1986",2011-06-09,577,2011,6,9,0
"1987",2011-06-10,590,2011,6,10,0
"1988",2011-06-11,580,2011,6,11,0
"1989",2011-06-12,452,2011,6,12,0
"1990",2011-06-13,601,2011,6,13,0
"1991",2011-06-14,637,2011,6,14,0
"1992",2011-06-15,619,2011,6,15,0
"1993",2011-06-16,592,2011,6,16,0
"1994",2011-06-17,551,2011,6,17,0
"1995",2011-06-18,598,2011,6,18,0
"1996",2011-06-19,522,2011,6,19,0
"1997",2011-06-20,551,2011,6,20,0
"1998",2011-06-21,689,2011,6,21,0
"1999",2011-06-22,628,2011,6,22,0
"2000",2011-06-23,667,2011,6,23,0
"2001",2011-06-24,682,2011,6,24,0
"2002",2011-06-25,608,2011,6,25,0
"2003",2011-06-26,505,2011,6,26,0
"2004",2011-06-27,565,2011,6,27,0
"2005",2011-06-28,689,2011,6,28,0
"2006",2011-06-29,733,2011,6,29,0
"2007",2011-06-30,636,2011,6,30,0
"2008",2011-07-01,589,2011,7,1,0
"2009",2011-07-02,598,2011,7,2,0
"2010",2011-07-03,491,2011,7,3,0
"2011",2011-07-04,449,2011,7,4,0
"2012",2011-07-05,650,2011,7,5,0
"2013",2011-07-06,632,2011,7,6,0
"2014",2011-07-07,699,2011,7,7,0
"2015",2011-07-08,551,2011,7,8,0
"2016",2011-07-09,522,2011,7,9,0
"2017",2011-07-10,500,2011,7,10,0
"2018",2011-07-11,546,2011,7,11,0
"2019",2011-07-12,603,2011,7,12,0
"2020",2011-07-13,602,2011,7,13,0
"2021",2011-07-14,611,2011,7,14,0
"2022",2011-07-15,611,2011,7,15,0
"2023",2011-07-16,535,2011,7,16,0
"2024",2011-07-17,536,2011,7,17,0
"2025",2011-07-18,602,2011,7,18,0
"2026",2011-07-19,631,2011,7,19,0
"2027",2011-07-20,691,2011,7,20,0
"2028",2011-07-21,647,2011,7,21,0
"2029",2011-07-22,526,2011,7,22,0
"2030",2011-07-23,529,2011,7,23,0
"2031",2011-07-24,470,2011,7,24,0
"2032",2011-07-25,545,2011,7,25,0
"2033",2011-07-26,630,2011,7,26,0
"2034",2011-07-27,647,2011,7,27,0
"2035",2011-07-28,621,2011,7,28,0
"2036",2011-07-29,608,2011,7,29,0
"2037",2011-07-30,521,2011,7,30,0
"2038",2011-07-31,536,2011,7,31,0
"2039",2011-08-01,496,2011,8,1,0
"2040",2011-08-02,666,2011,8,2,0
"2041",2011-08-03,616,2011,8,3,0
"2042",2011-08-04,615,2011,8,4,0
"2043",2011-08-05,582,2011,8,5,0
"2044",2011-08-06,552,2011,8,6,0
"2045",2011-08-07,497,2011,8,7,0
"2046",2011-08-08,616,2011,8,8,0
"2047",2011-08-09,649,2011,8,9,0
"2048",2011-08-10,706,2011,8,10,0
"2049",2011-08-11,658,2011,8,11,0
"2050",2011-08-12,674,2011,8,12,0
"2051",2011-08-13,568,2011,8,13,0
"2052",2011-08-14,452,2011,8,14,0
"2053",2011-08-15,613,2011,8,15,0
"2054",2011-08-16,662,2011,8,16,0
"2055",2011-08-17,710,2011,8,17,0
"2056",2011-08-18,601,2011,8,18,0
"2057",2011-08-19,530,2011,8,19,0
"2058",2011-08-20,554,2011,8,20,0
"2059",2011-08-21,461,2011,8,21,0
"2060",2011-08-22,569,2011,8,22,0
"2061",2011-08-23,596,2011,8,23,0
"2062",2011-08-24,582,2011,8,24,0
"2063",2011-08-25,534,2011,8,25,0
"2064",2011-08-26,561,2011,8,26,0
"2065",2011-08-27,417,2011,8,27,0
"2066",2011-08-28,327,2011,8,28,0
"2067",2011-08-29,590,2011,8,29,0
"2068",2011-08-30,672,2011,8,30,0
"2069",2011-08-31,587,2011,8,31,0
"2070",2011-09-01,648,2011,9,1,0
"2071",2011-09-02,599,2011,9,2,0
"2072",2011-09-03,572,2011,9,3,0
"2073",2011-09-04,491,2011,9,4,0
"2074",2011-09-05,489,2011,9,5,0
"2075",2011-09-06,493,2011,9,6,0
"2076",2011-09-07,573,2011,9,7,0
"2077",2011-09-08,564,2011,9,8,0
"2078",2011-09-09,574,2011,9,9,0
"2079",2011-09-10,607,2011,9,10,0
"2080",2011-09-11,512,2011,9,11,1
"2081",2011-09-12,521,2011,9,12,0
"2082",2011-09-13,611,2011,9,13,0
"2083",2011-09-14,630,2011,9,14,0
"2084",2011-09-15,554,2011,9,15,0
"2085",2011-09-16,584,2011,9,16,0
"2086",2011-09-17,543,2011,9,17,0
"2087",2011-09-18,462,2011,9,18,1
"2088",2011-09-19,534,2011,9,19,0
"2089",2011-09-20,603,2011,9,20,0
"2090",2011-09-21,622,2011,9,21,0
"2091",2011-09-22,628,2011,9,22,0
"2092",2011-09-23,539,2011,9,23,0
"2093",2011-09-24,552,2011,9,24,0
"2094",2011-09-25,515,2011,9,25,1
"2095",2011-09-26,569,2011,9,26,0
"2096",2011-09-27,621,2011,9,27,0
"2097",2011-09-28,618,2011,9,28,0
"2098",2011-09-29,595,2011,9,29,0
"2099",2011-09-30,581,2011,9,30,0
"2100",2011-10-01,533,2011,10,1,0
"2101",2011-10-02,362,2011,10,2,1
"2102",2011-10-03,464,2011,10,3,0
"2103",2011-10-04,499,2011,10,4,0
"2104",2011-10-05,504,2011,10,5,0
"2105",2011-10-06,587,2011,10,6,0
"2106",2011-10-07,458,2011,10,7,0
"2107",2011-10-08,547,2011,10,8,0
"2108",2011-10-09,467,2011,10,9,1
"2109",2011-10-10,499,2011,10,10,0
"2110",2011-10-11,564,2011,10,11,0
"2111",2011-10-12,544,2011,10,12,0
"2112",2011-10-13,561,2011,10,13,0
"2113",2011-10-14,543,2011,10,14,0
"2114",2011-10-15,573,2011,10,15,0
"2115",2011-10-16,431,2011,10,16,1
"2116",2011-10-17,539,2011,10,17,0
"2117",2011-10-18,622,2011,10,18,0
"2118",2011-10-19,558,2011,10,19,0
"2119",2011-10-20,569,2011,10,20,0
"2120",2011-10-21,548,2011,10,21,0
"2121",2011-10-22,532,2011,10,22,0
"2122",2011-10-23,494,2011,10,23,0
"2123",2011-10-24,514,2011,10,24,0
"2124",2011-10-25,612,2011,10,25,0
"2125",2011-10-26,594,2011,10,26,0
"2126",2011-10-27,493,2011,10,27,0
"2127",2011-10-28,511,2011,10,28,0
"2128",2011-10-29,390,2011,10,29,0
"2129",2011-10-30,428,2011,10,30,1
"2130",2011-10-31,513,2011,10,31,0
"2131",2011-11-01,570,2011,11,1,0
"2132",2011-11-02,526,2011,11,2,0
"2133",2011-11-03,526,2011,11,3,0
"2134",2011-11-04,525,2011,11,4,0
"2135",2011-11-05,440,2011,11,5,0
"2136",2011-11-06,487,2011,11,6,0
"2137",2011-11-07,546,2011,11,7,1
"2138",2011-11-08,547,2011,11,8,0
"2139",2011-11-09,601,2011,11,9,0
"2140",2011-11-10,567,2011,11,10,0
"2141",2011-11-11,538,2011,11,11,0
"2142",2011-11-12,532,2011,11,12,0
"2143",2011-11-13,426,2011,11,13,1
"2144",2011-11-14,556,2011,11,14,0
"2145",2011-11-15,564,2011,11,15,0
"2146",2011-11-16,524,2011,11,16,0
"2147",2011-11-17,524,2011,11,17,0
"2148",2011-11-18,495,2011,11,18,0
"2149",2011-11-19,519,2011,11,19,0
"2150",2011-11-20,487,2011,11,20,1
"2151",2011-11-21,521,2011,11,21,0
"2152",2011-11-22,451,2011,11,22,0
"2153",2011-11-23,483,2011,11,23,0
"2154",2011-11-24,275,2011,11,24,0
"2155",2011-11-25,523,2011,11,25,0
"2156",2011-11-26,534,2011,11,26,0
"2157",2011-11-27,490,2011,11,27,1
"2158",2011-11-28,546,2011,11,28,0
"2159",2011-11-29,533,2011,11,29,0
"2160",2011-11-30,477,2011,11,30,0
"2161",2011-12-01,519,2011,12,1,1
"2162",2011-12-02,519,2011,12,2,0
"2163",2011-12-03,488,2011,12,3,0
"2164",2011-12-04,420,2011,12,4,0
"2165",2011-12-05,511,2011,12,5,0
"2166",2011-12-06,572,2011,12,6,0
"2167",2011-12-07,452,2011,12,7,0
"2168",2011-12-08,520,2011,12,8,0
"2169",2011-12-09,510,2011,12,9,0
"2170",2011-12-10,532,2011,12,10,0
"2171",2011-12-11,392,2011,12,11,1
"2172",2011-12-12,458,2011,12,12,0
"2173",2011-12-13,528,2011,12,13,0
"2174",2011-12-14,532,2011,12,14,0
"2175",2011-12-15,544,2011,12,15,0
"2176",2011-12-16,538,2011,12,16,0
"2177",2011-12-17,462,2011,12,17,0
"2178",2011-12-18,364,2011,12,18,1
"2179",2011-12-19,474,2011,12,19,0
"2180",2011-12-20,524,2011,12,20,0
"2181",2011-12-21,501,2011,12,21,0
"2182",2011-12-22,582,2011,12,22,0
"2183",2011-12-23,508,2011,12,23,0
"2184",2011-12-24,391,2011,12,24,1
"2185",2011-12-25,228,2011,12,25,0
"2186",2011-12-26,392,2011,12,26,0
"2187",2011-12-27,432,2011,12,27,0
"2188",2011-12-28,497,2011,12,28,0
"2189",2011-12-29,493,2011,12,29,0
"2190",2011-12-30,499,2011,12,30,0
"2191",2011-12-31,428,2011,12,31,0
"2192",2012-01-01,468,2012,1,1,1
"2193",2012-01-02,423,2012,1,2,0
"2194",2012-01-03,508,2012,1,3,0
"2195",2012-01-04,453,2012,1,4,0
"2196",2012-01-05,551,2012,1,5,0
"2197",2012-01-06,528,2012,1,6,0
"2198",2012-01-07,473,2012,1,7,0
"2199",2012-01-08,407,2012,1,8,0
"2200",2012-01-09,475,2012,1,9,0
"2201",2012-01-10,515,2012,1,10,0
"2202",2012-01-11,519,2012,1,11,0
"2203",2012-01-12,520,2012,1,12,0
"2204",2012-01-13,534,2012,1,13,0
"2205",2012-01-14,488,2012,1,14,0
"2206",2012-01-15,420,2012,1,15,0
"2207",2012-01-16,440,2012,1,16,0
"2208",2012-01-17,551,2012,1,17,0
"2209",2012-01-18,597,2012,1,18,0
"2210",2012-01-19,547,2012,1,19,0
"2211",2012-01-20,543,2012,1,20,0
"2212",2012-01-21,374,2012,1,21,0
"2213",2012-01-22,338,2012,1,22,0
"2214",2012-01-23,425,2012,1,23,0
"2215",2012-01-24,551,2012,1,24,0
"2216",2012-01-25,517,2012,1,25,0
"2217",2012-01-26,527,2012,1,26,0
"2218",2012-01-27,541,2012,1,27,0
"2219",2012-01-28,561,2012,1,28,0
"2220",2012-01-29,459,2012,1,29,0
"2221",2012-01-30,511,2012,1,30,0
"2222",2012-01-31,606,2012,1,31,0
"2223",2012-02-01,562,2012,2,1,0
"2224",2012-02-02,537,2012,2,2,0
"2225",2012-02-03,601,2012,2,3,0
"2226",2012-02-04,519,2012,2,4,0
"2227",2012-02-05,436,2012,2,5,0
"2228",2012-02-06,500,2012,2,6,0
"2229",2012-02-07,542,2012,2,7,0
"2230",2012-02-08,452,2012,2,8,0
"2231",2012-02-09,500,2012,2,9,0
"2232",2012-02-10,560,2012,2,10,0
"2233",2012-02-11,457,2012,2,11,0
"2234",2012-02-12,370,2012,2,12,0
"2235",2012-02-13,490,2012,2,13,0
"2236",2012-02-14,518,2012,2,14,0
"2237",2012-02-15,624,2012,2,15,0
"2238",2012-02-16,476,2012,2,16,0
"2239",2012-02-17,521,2012,2,17,0
"2240",2012-02-18,565,2012,2,18,0
"2241",2012-02-19,567,2012,2,19,0
"2242",2012-02-20,486,2012,2,20,0
"2243",2012-02-21,544,2012,2,21,0
"2244",2012-02-22,546,2012,2,22,0
"2245",2012-02-23,551,2012,2,23,0
"2246",2012-02-24,550,2012,2,24,0
"2247",2012-02-25,522,2012,2,25,0
"2248",2012-02-26,503,2012,2,26,0
"2249",2012-02-27,535,2012,2,27,0
"2250",2012-02-28,539,2012,2,28,0
"2251",2012-02-29,519,2012,2,29,0
"2252",2012-03-01,496,2012,3,1,0
"2253",2012-03-02,574,2012,3,2,0
"2254",2012-03-03,480,2012,3,3,0
"2255",2012-03-04,421,2012,3,4,0
"2256",2012-03-05,461,2012,3,5,0
"2257",2012-03-06,532,2012,3,6,0
"2258",2012-03-07,527,2012,3,7,0
"2259",2012-03-08,526,2012,3,8,0
"2260",2012-03-09,531,2012,3,9,0
"2261",2012-03-10,577,2012,3,10,0
"2262",2012-03-11,445,2012,3,11,0
"2263",2012-03-12,522,2012,3,12,0
"2264",2012-03-13,596,2012,3,13,0
"2265",2012-03-14,585,2012,3,14,0
"2266",2012-03-15,560,2012,3,15,0
"2267",2012-03-16,629,2012,3,16,0
"2268",2012-03-17,629,2012,3,17,0
"2269",2012-03-18,503,2012,3,18,0
"2270",2012-03-19,553,2012,3,19,0
"2271",2012-03-20,593,2012,3,20,0
"2272",2012-03-21,557,2012,3,21,0
"2273",2012-03-22,553,2012,3,22,0
"2274",2012-03-23,622,2012,3,23,0
"2275",2012-03-24,545,2012,3,24,0
"2276",2012-03-25,459,2012,3,25,0
"2277",2012-03-26,514,2012,3,26,0
"2278",2012-03-27,521,2012,3,27,0
"2279",2012-03-28,529,2012,3,28,0
"2280",2012-03-29,545,2012,3,29,0
"2281",2012-03-30,541,2012,3,30,0
"2282",2012-03-31,511,2012,3,31,0
"2283",2012-04-01,442,2012,4,1,0
"2284",2012-04-02,520,2012,4,2,0
"2285",2012-04-03,545,2012,4,3,0
"2286",2012-04-04,676,2012,4,4,0
"2287",2012-04-05,694,2012,4,5,0
"2288",2012-04-06,572,2012,4,6,0
"2289",2012-04-07,612,2012,4,7,0
"2290",2012-04-08,425,2012,4,8,0
"2291",2012-04-09,518,2012,4,9,0
"2292",2012-04-10,554,2012,4,10,0
"2293",2012-04-11,547,2012,4,11,0
"2294",2012-04-12,520,2012,4,12,0
"2295",2012-04-13,592,2012,4,13,0
"2296",2012-04-14,533,2012,4,14,0
"2297",2012-04-15,511,2012,4,15,0
"2298",2012-04-16,519,2012,4,16,0
"2299",2012-04-17,608,2012,4,17,0
"2300",2012-04-18,641,2012,4,18,0
"2301",2012-04-19,588,2012,4,19,0
"2302",2012-04-20,560,2012,4,20,0
"2303",2012-04-21,579,2012,4,21,0
"2304",2012-04-22,421,2012,4,22,0
"2305",2012-04-23,512,2012,4,23,0
"2306",2012-04-24,533,2012,4,24,0
"2307",2012-04-25,582,2012,4,25,0
"2308",2012-04-26,589,2012,4,26,0
"2309",2012-04-27,644,2012,4,27,0
"2310",2012-04-28,549,2012,4,28,0
"2311",2012-04-29,475,2012,4,29,0
"2312",2012-04-30,598,2012,4,30,0
"2313",2012-05-01,631,2012,5,1,0
"2314",2012-05-02,566,2012,5,2,0
"2315",2012-05-03,579,2012,5,3,0
"2316",2012-05-04,530,2012,5,4,0
"2317",2012-05-05,562,2012,5,5,0
"2318",2012-05-06,484,2012,5,6,0
"2319",2012-05-07,556,2012,5,7,0
"2320",2012-05-08,599,2012,5,8,0
"2321",2012-05-09,519,2012,5,9,0
"2322",2012-05-10,577,2012,5,10,0
"2323",2012-05-11,620,2012,5,11,0
"2324",2012-05-12,605,2012,5,12,0
"2325",2012-05-13,499,2012,5,13,0
"2326",2012-05-14,605,2012,5,14,0
"2327",2012-05-15,589,2012,5,15,0
"2328",2012-05-16,610,2012,5,16,0
"2329",2012-05-17,550,2012,5,17,0
"2330",2012-05-18,578,2012,5,18,0
"2331",2012-05-19,563,2012,5,19,0
"2332",2012-05-20,524,2012,5,20,0
"2333",2012-05-21,530,2012,5,21,0
"2334",2012-05-22,578,2012,5,22,0
"2335",2012-05-23,615,2012,5,23,0
"2336",2012-05-24,544,2012,5,24,0
"2337",2012-05-25,647,2012,5,25,0
"2338",2012-05-26,600,2012,5,26,0
"2339",2012-05-27,646,2012,5,27,0
"2340",2012-05-28,495,2012,5,28,0
"2341",2012-05-29,586,2012,5,29,0
"2342",2012-05-30,602,2012,5,30,0
"2343",2012-05-31,608,2012,5,31,0
"2344",2012-06-01,626,2012,6,1,0
"2345",2012-06-02,499,2012,6,2,0
"2346",2012-06-03,519,2012,6,3,0
"2347",2012-06-04,609,2012,6,4,0
"2348",2012-06-05,594,2012,6,5,0
"2349",2012-06-06,573,2012,6,6,0
"2350",2012-06-07,624,2012,6,7,0
"2351",2012-06-08,666,2012,6,8,0
"2352",2012-06-09,669,2012,6,9,0
"2353",2012-06-10,470,2012,6,10,0
"2354",2012-06-11,595,2012,6,11,0
"2355",2012-06-12,508,2012,6,12,0
"2356",2012-06-13,549,2012,6,13,0
"2357",2012-06-14,655,2012,6,14,0
"2358",2012-06-15,638,2012,6,15,0
"2359",2012-06-16,545,2012,6,16,0
"2360",2012-06-17,498,2012,6,17,0
"2361",2012-06-18,572,2012,6,18,0
"2362",2012-06-19,667,2012,6,19,0
"2363",2012-06-20,585,2012,6,20,0
"2364",2012-06-21,576,2012,6,21,0
"2365",2012-06-22,648,2012,6,22,0
"2366",2012-06-23,574,2012,6,23,0
"2367",2012-06-24,513,2012,6,24,0
"2368",2012-06-25,605,2012,6,25,0
"2369",2012-06-26,624,2012,6,26,0
"2370",2012-06-27,621,2012,6,27,0
"2371",2012-06-28,597,2012,6,28,0
"2372",2012-06-29,643,2012,6,29,0
"2373",2012-06-30,487,2012,6,30,0
"2374",2012-07-01,488,2012,7,1,0
"2375",2012-07-02,545,2012,7,2,0
"2376",2012-07-03,675,2012,7,3,0
"2377",2012-07-04,460,2012,7,4,0
"2378",2012-07-05,683,2012,7,5,0
"2379",2012-07-06,681,2012,7,6,0
"2380",2012-07-07,533,2012,7,7,0
"2381",2012-07-08,530,2012,7,8,0
"2382",2012-07-09,578,2012,7,9,0
"2383",2012-07-10,630,2012,7,10,0
"2384",2012-07-11,622,2012,7,11,0
"2385",2012-07-12,519,2012,7,12,0
"2386",2012-07-13,548,2012,7,13,0
"2387",2012-07-14,483,2012,7,14,0
"2388",2012-07-15,450,2012,7,15,0
"2389",2012-07-16,548,2012,7,16,0
"2390",2012-07-17,582,2012,7,17,0
"2391",2012-07-18,645,2012,7,18,0
"2392",2012-07-19,590,2012,7,19,0
"2393",2012-07-20,591,2012,7,20,0
"2394",2012-07-21,524,2012,7,21,0
"2395",2012-07-22,523,2012,7,22,0
"2396",2012-07-23,593,2012,7,23,0
"2397",2012-07-24,614,2012,7,24,0
"2398",2012-07-25,590,2012,7,25,0
"2399",2012-07-26,532,2012,7,26,0
"2400",2012-07-27,525,2012,7,27,0
"2401",2012-07-28,517,2012,7,28,0
"2402",2012-07-29,482,2012,7,29,0
"2403",2012-07-30,562,2012,7,30,0
"2404",2012-07-31,670,2012,7,31,0
"2405",2012-08-01,550,2012,8,1,0
"2406",2012-08-02,530,2012,8,2,0
"2407",2012-08-03,574,2012,8,3,0
"2408",2012-08-04,489,2012,8,4,0
"2409",2012-08-05,503,2012,8,5,0
"2410",2012-08-06,550,2012,8,6,0
"2411",2012-08-07,633,2012,8,7,0
"2412",2012-08-08,614,2012,8,8,0
"2413",2012-08-09,578,2012,8,9,0
"2414",2012-08-10,566,2012,8,10,0
"2415",2012-08-11,528,2012,8,11,0
"2416",2012-08-12,504,2012,8,12,0
"2417",2012-08-13,664,2012,8,13,0
"2418",2012-08-14,563,2012,8,14,0
"2419",2012-08-15,579,2012,8,15,0
"2420",2012-08-16,558,2012,8,16,0
"2421",2012-08-17,574,2012,8,17,0
"2422",2012-08-18,571,2012,8,18,0
"2423",2012-08-19,528,2012,8,19,0
"2424",2012-08-20,547,2012,8,20,0
"2425",2012-08-21,607,2012,8,21,0
"2426",2012-08-22,604,2012,8,22,0
"2427",2012-08-23,609,2012,8,23,0
"2428",2012-08-24,601,2012,8,24,0
"2429",2012-08-25,605,2012,8,25,0
"2430",2012-08-26,507,2012,8,26,0
"2431",2012-08-27,504,2012,8,27,0
"2432",2012-08-28,614,2012,8,28,0
"2433",2012-08-29,607,2012,8,29,0
"2434",2012-08-30,609,2012,8,30,0
"2435",2012-08-31,614,2012,8,31,0
"2436",2012-09-01,560,2012,9,1,0
"2437",2012-09-02,511,2012,9,2,0
"2438",2012-09-03,447,2012,9,3,0
"2439",2012-09-04,591,2012,9,4,0
"2440",2012-09-05,610,2012,9,5,0
"2441",2012-09-06,594,2012,9,6,0
"2442",2012-09-07,624,2012,9,7,0
"2443",2012-09-08,585,2012,9,8,0
"2444",2012-09-09,496,2012,9,9,1
"2445",2012-09-10,551,2012,9,10,0
"2446",2012-09-11,575,2012,9,11,0
"2447",2012-09-12,548,2012,9,12,0
"2448",2012-09-13,572,2012,9,13,0
"2449",2012-09-14,571,2012,9,14,0
"2450",2012-09-15,563,2012,9,15,0
"2451",2012-09-16,494,2012,9,16,1
"2452",2012-09-17,584,2012,9,17,0
"2453",2012-09-18,542,2012,9,18,0
"2454",2012-09-19,627,2012,9,19,0
"2455",2012-09-20,582,2012,9,20,0
"2456",2012-09-21,718,2012,9,21,0
"2457",2012-09-22,553,2012,9,22,0
"2458",2012-09-23,491,2012,9,23,1
"2459",2012-09-24,526,2012,9,24,0
"2460",2012-09-25,584,2012,9,25,0
"2461",2012-09-26,570,2012,9,26,0
"2462",2012-09-27,595,2012,9,27,0
"2463",2012-09-28,552,2012,9,28,0
"2464",2012-09-29,565,2012,9,29,0
"2465",2012-09-30,462,2012,9,30,1
"2466",2012-10-01,526,2012,10,1,0
"2467",2012-10-02,566,2012,10,2,0
"2468",2012-10-03,580,2012,10,3,0
"2469",2012-10-04,631,2012,10,4,0
"2470",2012-10-05,621,2012,10,5,0
"2471",2012-10-06,559,2012,10,6,0
"2472",2012-10-07,456,2012,10,7,1
"2473",2012-10-08,488,2012,10,8,0
"2474",2012-10-09,557,2012,10,9,0
"2475",2012-10-10,587,2012,10,10,0
"2476",2012-10-11,554,2012,10,11,0
"2477",2012-10-12,597,2012,10,12,0
"2478",2012-10-13,527,2012,10,13,0
"2479",2012-10-14,450,2012,10,14,1
"2480",2012-10-15,519,2012,10,15,0
"2481",2012-10-16,604,2012,10,16,0
"2482",2012-10-17,619,2012,10,17,0
"2483",2012-10-18,598,2012,10,18,0
"2484",2012-10-19,592,2012,10,19,0
"2485",2012-10-20,578,2012,10,20,0
"2486",2012-10-21,459,2012,10,21,0
"2487",2012-10-22,543,2012,10,22,0
"2488",2012-10-23,576,2012,10,23,0
"2489",2012-10-24,600,2012,10,24,0
"2490",2012-10-25,544,2012,10,25,0
"2491",2012-10-26,589,2012,10,26,0
"2492",2012-10-27,586,2012,10,27,0
"2493",2012-10-28,448,2012,10,28,1
"2494",2012-10-29,201,2012,10,29,0
"2495",2012-10-30,399,2012,10,30,0
"2496",2012-10-31,545,2012,10,31,0
"2497",2012-11-01,520,2012,11,1,0
"2498",2012-11-02,537,2012,11,2,0
"2499",2012-11-03,496,2012,11,3,0
"2500",2012-11-04,420,2012,11,4,0
"2501",2012-11-05,483,2012,11,5,1
"2502",2012-11-06,414,2012,11,6,0
"2503",2012-11-07,432,2012,11,7,0
"2504",2012-11-08,514,2012,11,8,0
"2505",2012-11-09,541,2012,11,9,0
"2506",2012-11-10,513,2012,11,10,0
"2507",2012-11-11,488,2012,11,11,1
"2508",2012-11-12,515,2012,11,12,0
"2509",2012-11-13,530,2012,11,13,0
"2510",2012-11-14,522,2012,11,14,0
"2511",2012-11-15,466,2012,11,15,0
"2512",2012-11-16,494,2012,11,16,0
"2513",2012-11-17,545,2012,11,17,0
"2514",2012-11-18,433,2012,11,18,1
"2515",2012-11-19,469,2012,11,19,0
"2516",2012-11-20,533,2012,11,20,0
"2517",2012-11-21,474,2012,11,21,0
"2518",2012-11-22,257,2012,11,22,0
"2519",2012-11-23,523,2012,11,23,0
"2520",2012-11-24,507,2012,11,24,0
"2521",2012-11-25,414,2012,11,25,0
"2522",2012-11-26,436,2012,11,26,1
"2523",2012-11-27,475,2012,11,27,0
"2524",2012-11-28,510,2012,11,28,0
"2525",2012-11-29,520,2012,11,29,0
"2526",2012-11-30,547,2012,11,30,0
"2527",2012-12-01,512,2012,12,1,0
"2528",2012-12-02,403,2012,12,2,1
"2529",2012-12-03,543,2012,12,3,0
"2530",2012-12-04,509,2012,12,4,0
"2531",2012-12-05,525,2012,12,5,0
"2532",2012-12-06,540,2012,12,6,0
"2533",2012-12-07,540,2012,12,7,0
"2534",2012-12-08,562,2012,12,8,0
"2535",2012-12-09,404,2012,12,9,1
"2536",2012-12-10,490,2012,12,10,0
"2537",2012-12-11,576,2012,12,11,0
"2538",2012-12-12,540,2012,12,12,0
"2539",2012-12-13,509,2012,12,13,1
"2540",2012-12-14,546,2012,12,14,0
"2541",2012-12-15,518,2012,12,15,0
"2542",2012-12-16,411,2012,12,16,0
"2543",2012-12-17,472,2012,12,17,0
"2544",2012-12-18,532,2012,12,18,0
"2545",2012-12-19,527,2012,12,19,0
"2546",2012-12-20,477,2012,12,20,0
"2547",2012-12-21,491,2012,12,21,0
"2548",2012-12-22,458,2012,12,22,0
"2549",2012-12-23,389,2012,12,23,1
"2550",2012-12-24,350,2012,12,24,0
"2551",2012-12-25,204,2012,12,25,0
"2552",2012-12-26,364,2012,12,26,0
"2553",2012-12-27,433,2012,12,27,0
"2554",2012-12-28,423,2012,12,28,0
"2555",2012-12-29,410,2012,12,29,0
"2556",2012-12-30,342,2012,12,30,1
"2557",2012-12-31,384,2012,12,31,0
"2558",2013-01-01,515,2013,1,1,0
"2559",2013-01-02,487,2013,1,2,0
"2560",2013-01-03,509,2013,1,3,0
"2561",2013-01-04,515,2013,1,4,0
"2562",2013-01-05,426,2013,1,5,0
"2563",2013-01-06,388,2013,1,6,0
"2564",2013-01-07,466,2013,1,7,0
"2565",2013-01-08,473,2013,1,8,0
"2566",2013-01-09,505,2013,1,9,0
"2567",2013-01-10,502,2013,1,10,0
"2568",2013-01-11,526,2013,1,11,0
"2569",2013-01-12,420,2013,1,12,0
"2570",2013-01-13,414,2013,1,13,0
"2571",2013-01-14,492,2013,1,14,0
"2572",2013-01-15,474,2013,1,15,0
"2573",2013-01-16,500,2013,1,16,0
"2574",2013-01-17,504,2013,1,17,0
"2575",2013-01-18,522,2013,1,18,0
